,id,name,review_count,rating,price,location,zip_code
837,miyRGWDlIH8Uo68EJazF-w,VERS,6,4.5,,"{'address1': '714 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['714 9th Ave', 'New York, NY 10019']}",10019
838,RgEtvACRayQhRPnEs_kkIw,Ethos Gallery 51st,462,3.5,$$$,"{'address1': '905 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['905 1st Ave', 'New York, NY 10022']}",10022
839,6vfFBzI1Q-rh-5v9ndoyIQ,Just Salad,81,3.5,$$,"{'address1': '90 Broad St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['90 Broad St', 'New York, NY 10011']}",10011
840,L1eRvGuRW8gL_auRr8_Xog,Lady M Cake Boutique,1299,3.5,$$,"{'address1': '36 W 40th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['36 W 40th St', 'New York, NY 10018']}",10018
841,D1pXSDT0FAlsZ6Z7E_Sc3Q,Grand China,20,3.0,$,"{'address1': '6942 Grand Ave', 'address2': '', 'address3': '', 'city': 'Maspeth', 'zip_code': '11378', 'country': 'US', 'state': 'NY', 'display_address': ['6942 Grand Ave', 'Maspeth, NY 11378']}",11378
842,5L5sMG3xP-UUIuTtxMWZwQ,Empanada City,260,4.5,$$,"{'address1': '363 Lincoln Rd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['363 Lincoln Rd', 'Brooklyn, NY 11225']}",11225
843,ptCDyJ__y5cHTsS69nZqFQ,Sussex Wines & Spirits,59,3.5,$$,"{'address1': '300 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['300 E 42nd St', 'New York, NY 10017']}",10017
844,tZVN5tsprJpUOF953jcg1w,Libretto's Pizzeria,228,3.5,$,"{'address1': '546 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['546 3rd Ave', 'New York, NY 10016']}",10016
845,vdrHSnRc1X2pJiLJuiOfGA,Toad Hall,115,4.0,$$,"{'address1': '57 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['57 Grand St', 'New York, NY 10013']}",10013
846,5UR2nOXYZAakXAoHHoBqNg,7th Avenue Donuts,282,3.5,$,"{'address1': '324 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['324 7th Ave', 'Brooklyn, NY 11215']}",11215
847,YCen62jqSWhPOAorQjSZdQ,MoonHouse,117,3.5,$,"{'address1': '1810 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1810 3rd Ave', 'New York, NY 10029']}",10029
848,HxC2ZN010NxAFwjTqUVpzw,Rice To Riches,3186,4.0,$$,"{'address1': '37 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['37 Spring St', 'New York, NY 10012']}",10012
849,TDyu1-6XF7r1jc13j7nDNA,TØRST,438,4.5,$$,"{'address1': '615 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['615 Manhattan Ave', 'Brooklyn, NY 11222']}",11222
850,RwFS9iF0fo9XrJuvduQdFg,Hampton Inn Manhattan Grand Central,85,3.5,$$,"{'address1': '231 E 43rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['231 E 43rd St', 'New York, NY 10017']}",10017
851,XjMjGq_2nO1e8pwIq-nEwg,Cantina Mexicana,148,4.0,$$,"{'address1': '140 New Dorp Ln', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10306', 'country': 'US', 'state': 'NY', 'display_address': ['140 New Dorp Ln', 'Staten Island, NY 10306']}",10306
852,5f9_1CFIvmPbtrs4znw7Lg,Yummy Taco,34,3.0,$,"{'address1': '9625 Avenue L', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11236', 'country': 'US', 'state': 'NY', 'display_address': ['9625 Avenue L', 'Brooklyn, NY 11236']}",11236
853,KJubjg0t1ipFQ6ZQMsjVig,Carvel,25,2.5,$$,"{'address1': '1111 Hylan Blvd', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['1111 Hylan Blvd', 'Staten Island, NY 10305']}",10305
854,wwOp0cdPI0zxs0u_qPrDpA,A Taste of Seafood,63,3.5,$$,"{'address1': '1980 3rd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1980 3rd Ave', 'New York, NY 10029']}",10029
855,dh3px6yeYcUUN_WkzXxj7Q,Tacos Al Suadero,150,3.5,$,"{'address1': '87-21 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['87-21 Roosevelt Ave', 'Jackson Heights, NY 11372']}",11372
856,xLEhzxC9RdbOW_CYnlGuBw,Liberty Bagels,61,4.5,$$,"{'address1': '82-10 Roosevelt Ave', 'address2': '', 'address3': None, 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['82-10 Roosevelt Ave', 'Elmhurst, NY 11373']}",11373
857,Rejjyv37job8SfGBKxG5cw,Victoria Pizzeria,52,4.0,$,"{'address1': '2716 Gerritsen Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['2716 Gerritsen Ave', 'Brooklyn, NY 11229']}",11229
858,-yOUj1AxF6DJvHdTNYrg6w,WAZA Sushi & Ramen,188,3.5,$$,"{'address1': '485 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['485 Myrtle Ave', 'Brooklyn, NY 11205']}",11205
859,-71z5kAJS79mfmgR-DyjiQ,McDonald's,55,1.5,$,"{'address1': '4259 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['4259 Broadway', 'New York, NY 10033']}",10033
860,hTgz6L9PbB5f5fGF5lMWUA,Duomi Rice Yogurt House,36,4.0,$,"{'address1': '39-07 Prince St', 'address2': 'Ste 1J', 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['39-07 Prince St', 'Ste 1J', 'Flushing, NY 11354']}",11354
861,BHpAlynD9dIGIaQDRqHCTA,Sunny's Bar,169,4.5,$,"{'address1': '253 Conover St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['253 Conover St', 'Brooklyn, NY 11231']}",11231
862,0vP6BIA-szgEcxcOy83pfQ,Song Bo Yuan,3,3.0,,"{'address1': '36 Eldridge St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['36 Eldridge St', 'New York, NY 10002']}",10002
863,AEu1YOi4_8g9sB4n5f-3HA,The Joyce Public House,27,4.5,,"{'address1': '315 W 39th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['315 W 39th St', 'New York, NY 10018']}",10018
864,LCqHAso70JcKDpQ3W1uZ6w,Irving Farm Coffee Roasters,64,1.5,,"{'address1': 'Laguardia Airport', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11371', 'country': 'US', 'state': 'NY', 'display_address': ['Laguardia Airport', 'Queens, NY 11371']}",11371
865,-7GUru8FEYMtBmit_hi4cw,IXV Coffee,16,4.5,,"{'address1': '497C Pacific St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['497C Pacific St', 'Brooklyn, NY 11217']}",11217
866,ZirjSKKF381tV7VJpAGfeA,Shisha Cafe & Hookah Lounge,23,3.0,$$,"{'address1': '131-17 Liberty Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['131-17 Liberty Ave', 'New York, NY 11419']}",11419
867,OylWDbY73mgRCsNajyu7dA,The Station Bar,27,4.0,$,"{'address1': '39-50 61st St', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['39-50 61st St', 'Woodside, NY 11377']}",11377
868,1yDeYZnVNYAwn5ye_UoSIw,Joel's Bakery,1,5.0,,"{'address1': '1615 Palmetto St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['1615 Palmetto St', 'New York, NY 11385']}",11385
869,N9cTbhwpTIcex_Je9Vx7lQ,Il Caffe Latte,324,3.5,$$,"{'address1': '189 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['189 Malcolm X Blvd', 'New York, NY 10026']}",10026
870,69pq6R-8bhDv9FZ8sp94nw,La Familia Restaurant,23,3.0,$,"{'address1': '938 4th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['938 4th Ave', 'Brooklyn, NY 11232']}",11232
871,zBVmRHenJfKenwW9RnkbCw,Subway,14,3.0,$,"{'address1': '175 W 26th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['175 W 26th St', 'New York, NY 10001']}",10001
872,NJs_RBADvg1zemPi2w5zvA,Wyndham Garden Fresh Meadows Flushing,65,2.0,$$$,"{'address1': '6127 186th Street', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '11365', 'country': 'US', 'state': 'NY', 'display_address': ['6127 186th Street', 'New York, NY 11365']}",11365
873,bvIXVgn_Do7K7qnqcJmWhA,Tal Bagels,171,3.5,$,"{'address1': '357 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['357 1st Ave', 'New York, NY 10010']}",10010
874,LPgX8syJ79eFTCEAJHffLQ,Panera Bread,222,2.5,$$,"{'address1': '345 Adams Street', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['345 Adams Street', 'Brooklyn, NY 11201']}",11201
875,kL9XCbKLaNYOix8YjL4VWw,Hot Bialys & Bagels,95,4.0,$,"{'address1': '116-63 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['116-63 Queens Blvd', 'Forest Hills, NY 11375']}",11375
876,AABqAsYdRI9gSyU1gStdxg,Gina Mexicana,175,3.0,$$,"{'address1': '145 E 61st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['145 E 61st St', 'New York, NY 10021']}",10021
877,HcWm-9ZZu2_brnuRxN5Gpg,Tutt  Heights,250,4.0,$,"{'address1': '47 Hicks St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['47 Hicks St', 'Brooklyn, NY 11201']}",11201
878,EZCOwqdPJnTBiDLuZ3IjNQ,Doughnuttery,62,4.0,$,"{'address1': 'One W 58th St', 'address2': '', 'address3': 'Plaza Hotel', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['One W 58th St', 'Plaza Hotel', 'New York, NY 10019']}",10019
879,T1I_RJues-XuFscUEtHowQ,Apollo Bakery,70,4.0,$,"{'address1': '13536 39th Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['13536 39th Ave', 'Flushing, NY 11354']}",11354
880,SOd1tlb9zl_oDYRUOEjK-Q,Parsons Diner,32,3.5,$$,"{'address1': '2527 Parsons Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['2527 Parsons Blvd', 'Flushing, NY 11354']}",11354
881,UZrBIcjGNNx_S7sR5TaRIQ,Starbucks,30,3.5,,"{'address1': '2177 Ralph Ave', 'address2': 'Georgetowne Shopping Center', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['2177 Ralph Ave', 'Georgetowne Shopping Center', 'Brooklyn, NY 11234']}",11234
882,rehmlZmUNL2AthW-VTXJJQ,Tasty Thai,135,4.0,$,"{'address1': '72-04 Forest Ave', 'address2': None, 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['72-04 Forest Ave', 'Ridgewood, NY 11385']}",11385
883,vx2JV9juVzSBRGWHOZCTAQ,ABA Turkish Restaurant,589,4.0,$$,"{'address1': '325 W 57th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['325 W 57th St', 'New York, NY 10019']}",10019
884,KvLrI20Abz6F9WzAIHmyWQ,Cafe R,287,3.0,$,"{'address1': '116 W 32nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['116 W 32nd St', 'New York, NY 10001']}",10001
885,85MRDWt8Y9TcGe_4cpzBFw,Dunkin',35,3.0,$,"{'address1': '448 Fifth Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['448 Fifth Ave', 'Brooklyn, NY 11215']}",11215
886,MiA2ZBGM6jl_hq4WllcRTA,My Cooking Party,53,4.5,$$$,"{'address1': '25 W 26th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['25 W 26th St', 'New York, NY 10010']}",10010
887,X5wTIxiKmRk-dd1bjRLBfA,Han Wong Restaurant,51,3.5,$,"{'address1': '8510 20th Ave', 'address2': '', 'address3': '', 'city': 'Bensonhurst', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['8510 20th Ave', 'Bensonhurst, NY 11214']}",11214
888,LYDjT70HicahSDhLwhwwog,Chaat Wala,4,3.5,,"{'address1': '83-27 Parsons Blvd', 'address2': None, 'address3': '', 'city': 'Jamaica', 'zip_code': '11432', 'country': 'US', 'state': 'NY', 'display_address': ['83-27 Parsons Blvd', 'Jamaica, NY 11432']}",11432
889,M4SNcEH7lEOqv7ts8azqAQ,Double Down Saloon,342,3.5,$,"{'address1': '14 Ave A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['14 Ave A', 'New York, NY 10009']}",10009
890,kGrMEgi1Th7Fr4B4n_T8JQ,Sea Shore Restaurant & Marina,446,3.0,$$$,"{'address1': '591 City Island Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10464', 'country': 'US', 'state': 'NY', 'display_address': ['591 City Island Ave', 'Bronx, NY 10464']}",10464
891,euqvuleuiGyMffTR23eeYg,Zooba,246,4.5,$$,"{'address1': '100 Kenmare St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['100 Kenmare St', 'New York, NY 10012']}",10012
892,C3cKsJ1SoYYCkM0D0K2DpA,New Dragon,18,2.5,$,"{'address1': '2413 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['2413 2nd Ave', 'New York, NY 10035']}",10035
893,4KHjnRNvrkKHchEznhlnSA,Sweet Chick,2227,4.0,$$,"{'address1': '164 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['164 Bedford Ave', 'Brooklyn, NY 11211']}",11211
894,Q7wFlNr4OFU0eCJXcOmopg,Bombay's Indian Restaurant,255,3.5,$$,"{'address1': '60 Pearl St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['60 Pearl St', 'New York, NY 10004']}",10004
895,_gzXNKarTxagBp6_PkmQKw,Gotham Restaurant,1674,4.0,$$$$,"{'address1': '12 E 12th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['12 E 12th St', 'New York, NY 10003']}",10003
896,7N9-NBlUEVll97PrSFYv-Q,Starbucks,63,3.0,$$,"{'address1': '1140 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['1140 Broadway', 'New York, NY 10010']}",10010
897,XlQd6qD8lPqx--7QmZ2pOg,Juicy Mama,21,4.5,,"{'address1': '253 Schenectady Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['253 Schenectady Ave', 'Brooklyn, NY 11213']}",11213
898,7vl4N31vGFEJwK-qq26uGQ,Just Salad,50,4.0,$$,"{'address1': '1412 Broadway', 'address2': 'Ste 106', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['1412 Broadway', 'Ste 106', 'New York, NY 10018']}",10018
899,wejLjvNQxkVfV4OGgMXgog,Knickerbocker Bar & Grill,356,4.0,$$$,"{'address1': '33 University Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['33 University Pl', 'New York, NY 10003']}",10003
900,ewCHfgXrGVY_huYbje869A,Dunkin',7,3.5,$,"{'address1': '1888 Eastchester Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1888 Eastchester Rd', 'Bronx, NY 10461']}",10461
901,qwUPVBeV6oLdiCKHQvru5w,Tasty Deli,308,4.0,$,"{'address1': '4020 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['4020 Broadway', 'New York, NY 10032']}",10032
902,o1um3Mu4B--ahDcqpdF8pg,27 Sport Bar & Cafe,5,2.5,,"{'address1': '2 W Mount Eden Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['2 W Mount Eden Ave', 'Bronx, NY 10452']}",10452
903,eCjQpniDmsnw3Hc9qP0ASw,Queen of Sheba,685,3.5,$$,"{'address1': '650 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['650 10th Ave', 'New York, NY 10036']}",10036
904,NVp1S29NLR573Lc4ZvICKw,Forest Hills Station House,1289,4.0,$$,"{'address1': '106-11 71st Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['106-11 71st Ave', 'Forest Hills, NY 11375']}",11375
905,u4VGf3gIEtNx6_35cilQLA,Milk Bar,641,3.5,$$,"{'address1': '382 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['382 Metropolitan Ave', 'Brooklyn, NY 11211']}",11211
906,VNZ661bD28qh5PcFlp6g4g,Oslo Coffee Roasters,37,4.0,,"{'address1': '620 W 42nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['620 W 42nd St', 'New York, NY 10036']}",10036
907,Jh6wMPv4IK9jUpWMGj4J9g,Mama Pho,305,3.5,$$,"{'address1': '580 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['580 Grand St', 'Brooklyn, NY 11211']}",11211
908,ND97mueQmRiUKiN3HZ4vcA,The Barlow,29,4.5,$$,"{'address1': '655 Grand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['655 Grand Ave', 'Brooklyn, NY 11238']}",11238
909,xcqwhQRRd_iBySmgrNUsoA,Popeyes Louisiana Kitchen,22,1.5,$,"{'address1': '736 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11203', 'country': 'US', 'state': 'NY', 'display_address': ['736 Linden Blvd', 'Brooklyn, NY 11203']}",11203
910,3TMP2pncE-0LwoDukbaqlg,Cafe Hong Kong,194,3.5,$$,"{'address1': '51 Bayard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['51 Bayard St', 'New York, NY 10013']}",10013
911,OWAfPuMnSqn7Ru1_RNH8fw,Aria Hell's Kitchen,481,3.5,$$$,"{'address1': '369 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['369 51st St', 'New York, NY 10019']}",10019
912,UTYUgnQpwoMN1n9X7QVejg,Brisas Del Mar Corp,48,3.5,$,"{'address1': '9902 Rockaway Beach Blvd', 'address2': None, 'address3': None, 'city': 'Rockaway Park', 'zip_code': '11694', 'country': 'US', 'state': 'NY', 'display_address': ['9902 Rockaway Beach Blvd', 'Rockaway Park, NY 11694']}",11694
913,4ybYFlOeJdTyziaFkuc5Fw,Panera Bread,165,2.5,$$,"{'address1': '25441 Horace Harding Expressway', 'address2': '', 'address3': '', 'city': 'Little Neck', 'zip_code': '11362', 'country': 'US', 'state': 'NY', 'display_address': ['25441 Horace Harding Expressway', 'Little Neck, NY 11362']}",11362
914,etceI1Kf9CTAu7VpRqy65Q,Chipotle Mexican Grill,84,3.0,$,"{'address1': '200 Varick St Frnt B', 'address2': 'Frnt B', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['200 Varick St Frnt B', 'Frnt B', 'New York, NY 10014']}",10014
915,BR8GbhDiS2x-sJDUKInTVg,Maddy's Mexican Restaurant,243,4.0,$$,"{'address1': '52 N Beverwyck Rd', 'address2': '', 'address3': '', 'city': 'Lake Hiawatha', 'zip_code': '07034', 'country': 'US', 'state': 'NJ', 'display_address': ['52 N Beverwyck Rd', 'Lake Hiawatha, NJ 07034']}",07034
916,MGAwDA7Y4z6mJfEMkDLH1Q,Burger King,10,1.5,$,"{'address1': '245 Page Ave', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10307', 'country': 'US', 'state': 'NY', 'display_address': ['245 Page Ave', 'Staten Island, NY 10307']}",10307
917,rd0VGG_d_qNp_aBW_HJM4w,Third Rail Coffee,478,4.0,$,"{'address1': '240 Sullivan St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['240 Sullivan St', 'New York, NY 10012']}",10012
918,AoXJN12-4xU9pZjB2eDpkQ,Mayas Snack Bar,45,3.5,,"{'address1': '83 Graham Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['83 Graham Ave', 'Brooklyn, NY 11206']}",11206
919,eCD1l-Xx3QqnhrSsoccgMg,Tacocina,125,3.5,$$,"{'address1': '25 River St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['25 River St', 'Brooklyn, NY 11249']}",11249
920,HBYFOVaIl_RMWRamjwOjYg,Stage Door Delicatessen,193,3.5,$$,"{'address1': '26 Vesey St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['26 Vesey St', 'New York, NY 10007']}",10007
921,5DubGsDTQYkdNf4nEYsfag,Ejen Korean Comfort Food,71,4.0,$$,"{'address1': '254 36th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['254 36th St', 'Brooklyn, NY 11232']}",11232
922,19o6iblcJvz2hdPouYhXgg,Zum Stammtisch,559,4.0,$$,"{'address1': '6946 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Glendale', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['6946 Myrtle Ave', 'Glendale, NY 11385']}",11385
923,B73kcWdUixrovBU2JXjoZA,El Gran Canario,54,4.0,$,"{'address1': '174 Borinquen Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['174 Borinquen Pl', 'New York, NY 11211']}",11211
924,ces2MaPyKrWt6c0MpIv8sQ,Four Seasons Restaurant Bakery & Juice Bar,35,4.5,$$,"{'address1': '2281 Church Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['2281 Church Ave', 'Brooklyn, NY 11226']}",11226
925,fUl4oP4XLyyFi_EgIZwK9g,Cafe Tabaco & Ron,103,3.0,$$,"{'address1': '501 W 214th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['501 W 214th St', 'New York, NY 10034']}",10034
926,MKYhiSeXjahxh9O4Gqnimw,Grace Street,3252,4.0,$$,"{'address1': '17 W 32nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['17 W 32nd St', 'New York, NY 10001']}",10001
927,zj8Lq1T8KIC5zwFief15jg,Prince Street Pizza,4809,4.5,$,"{'address1': '27 Prince St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['27 Prince St', 'New York, NY 10012']}",10012
928,LLHY7JMG16gYuJzDYRskRQ,Icca,14,4.5,,"{'address1': '20 Warren St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['20 Warren St', 'New York, NY 10007']}",10007
929,lUNzAYm7Fw0SLaPdUYbiIA,AMC 19th St. East 6,254,2.5,,"{'address1': '890 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['890 Broadway', 'New York, NY 10003']}",10003
930,F1n2EAqybwEXdEoQQD8tnA,Empire Wok,32,2.5,$,"{'address1': '1230 Castle Hill Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['1230 Castle Hill Ave', 'New York, NY 10462']}",10462
